Idx,Class,Valid FileName,Result FileName,Number of Item Detected,Detected Classes Idx,Detected Classes Name,Confidence Score
4,cutlery,16-5cm-3-in-1-Beige-Avocadeo-Seed-Cutlery-Set-Biodegradable-.jpg,16-5cm-3-in-1-Beige-Avocadeo-Seed-Cutlery-Set-Biodegradable-_1ced53022b444913bc14ac783a1fdd17.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7417527437210083, 0.7027201652526855, 0.6545297503471375]"
4,cutlery,18068_PalmadeDisposableEcoFriendly_BiodegradableCutleryPack_.jpg,18068_PalmadeDisposableEcoFriendly_BiodegradableCutleryPack__9ce82b0aee8a4ecf8b9bb0257b87aaa3.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8281012177467346, 0.7668655514717102, 0.7553862929344177]"
4,cutlery,182522_8d659a6f85df44fb9053fb01c1e31f82_mv2.png,182522_8d659a6f85df44fb9053fb01c1e31f82_mv2_d2b441e775f54bd3a52394ecd0f5ccda.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8279876708984375, 0.8057369589805603, 0.7217602133750916]"
4,cutlery,210couvb4k_woodencutlery4_1kitknifeforkspoonnapkinwrappedinc.jpg,210couvb4k_woodencutlery4_1kitknifeforkspoonnapkinwrappedinc_3662c595836546ef8def13252d3cf69a.jpg,5,"[5.0, 5.0, 5.0, 19.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'vegeScraps', 'cutlery']","[0.8602393865585327, 0.8394850492477417, 0.8100448250770569, 0.628610372543335, 0.2527548670768738]"
4,cutlery,2465928344.jpg,2465928344_f8a6a8fb7ff24b6b9e41150be475025e.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8771679401397705, 0.8430956602096558, 0.8378496170043945]"
4,cutlery,2642455.jpg,2642455_20c70a78cfa34c979a79d6090aab602b.jpg,5,"[5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.9235377311706543, 0.9005723595619202, 0.8922222852706909, 0.8898909091949463, 0.4876096248626709]"
4,cutlery,28433_FULLSIZE_B.jpg,28433_FULLSIZE_B_c79f33697158490387f663c2803cd192.jpg,14,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8354155421257019, 0.8005433678627014, 0.7581532001495361, 0.7445560097694397, 0.728611409664154, 0.7142692804336548, 0.7094892859458923, 0.7052743434906006, 0.6855599880218506, 0.6763471364974976, 0.6431595683097839, 0.6131101250648499, 0.5509609580039978, 0.46935683488845825]"
4,cutlery,30848_0_604df03e-ad5b-4ffc-8130-f549036eefe0.jpg,30848_0_604df03e-ad5b-4ffc-8130-f549036eefe0_378c9829c8cb4d30bf23264e7d2a55a9.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8241328001022339, 0.8209772109985352, 0.8142953515052795, 0.7740429043769836]"
4,cutlery,3713db5b6c9677927f3b16b3de9c6421_9.png,3713db5b6c9677927f3b16b3de9c6421_9_68481828a21a48409f492d5cb814a95e.jpg,3,"[5.0, 5.0, 4.0]","['cutlery', 'cutlery', 'milkCarton']","[0.7538169622421265, 0.6659315228462219, 0.34776702523231506]"
4,cutlery,39497ME.jpg,39497ME_3d89bb859e1e44a8b8a478376ad9fcd1.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8356432318687439, 0.8210633993148804, 0.7586768269538879]"
4,cutlery,39517-pink-cutlery-1.png,39517-pink-cutlery-1_33a0014105ae456cb6fa256bd9729d93.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.842241108417511, 0.8127149343490601, 0.7815565466880798]"
4,cutlery,4-in-1-wooden-cutlery-set-no-branding-EW1066-New-copy.png,4-in-1-wooden-cutlery-set-no-branding-EW1066-New-copy_3f5fbb6b7b694e4b9ec015e5597994e9.jpg,6,"[5.0, 5.0, 5.0, 11.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup', 'cutlery', 'cutlery']","[0.7762026190757751, 0.7756147384643555, 0.7315356731414795, 0.7106953859329224, 0.5123935341835022, 0.3506317436695099]"
4,cutlery,418JYDHscuL.jpg,418JYDHscuL_556533e6e5c242459dde7ff5a8134df9.jpg,1,[5.0],['cutlery'],[0.6924766898155212]
4,cutlery,42736__95004-1692266778.jpg,42736__95004-1692266778_52a4c6b950384be29eabec2de7ba2ad0.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8123258352279663, 0.7997777462005615, 0.7684131860733032]"
4,cutlery,51lLWlZN6WL-_AC_UF894-1000_QL80_.jpg,51lLWlZN6WL-_AC_UF894-1000_QL80__f62ae11ff936424f83f5586dafaf395c.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8635601997375488, 0.8296694159507751, 0.6404493451118469]"
4,cutlery,51RfxAoT67L.jpg,51RfxAoT67L_ce32198e7f904941a2a429393f959ae9.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8366340398788452, 0.8145731687545776, 0.8124808669090271]"
4,cutlery,51Z7TV5Rk1L-_AC_UL210_SR210-210_.jpg,51Z7TV5Rk1L-_AC_UL210_SR210-210__9a6a38aced174d47bf5e6d6e36540bda.jpg,4,"[5.0, 5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope']","[0.9179838299751282, 0.8941081762313843, 0.8869130611419678, 0.7806981801986694]"
4,cutlery,60YF62_AS01.jpg,60YF62_AS01_ad1cc38875e04977ac9717f43ac86a5c.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8040198683738708, 0.7892676591873169, 0.7624930143356323]"
4,cutlery,61F-OLtlpAL-_AC_UF1000-1000_QL80_.jpg,61F-OLtlpAL-_AC_UF1000-1000_QL80__3c4f0a0acdf3471da984fb6dd45f9830.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8464118242263794, 0.8153225183486938, 0.7177712917327881]"
4,cutlery,61jnTxrmAtL.jpg,61jnTxrmAtL_c58bdf7e420b4caf9d5e1f37fcd18590.jpg,8,"[5.0, 10.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'paperEnvelope', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7548526525497437, 0.5998799800872803, 0.4670342206954956, 0.37801393866539, 0.37505102157592773, 0.3578015863895416, 0.33516523241996765, 0.26569053530693054]"
4,cutlery,7-inch-Cutlery-1.jpg,7-inch-Cutlery-1_b9fb580ce84d4de3bcf5259cb1e8337c.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7168254256248474, 0.6305978894233704, 0.5733557343482971, 0.3995784521102905]"
4,cutlery,71DYz47uYVL-_AC_UF1000-1000_QL80_.jpg,71DYz47uYVL-_AC_UF1000-1000_QL80__98fa47854dc5461baff3402a7302e11b.jpg,5,"[5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8335254788398743, 0.7926594018936157, 0.7630356550216675, 0.7270881533622742, 0.6501330733299255]"
4,cutlery,71HsBExt-VS-_AC_UF350-350_QL80_.jpg,71HsBExt-VS-_AC_UF350-350_QL80__34c13e3be2db4b0c9fd145a1b841e212.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7906415462493896, 0.6447885632514954, 0.6218549609184265]"
4,cutlery,71WgUL-m-ML-_AC_UF894-1000_QL80_.jpg,71WgUL-m-ML-_AC_UF894-1000_QL80__c2b6749b80764879a816df863ad292c9.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.727160632610321, 0.7044920325279236, 0.41453123092651367]"
4,cutlery,7857526.jpg,7857526_fccf238d51e14b90a091c1e9b311799f.jpg,4,"[5.0, 5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope']","[0.8703762292861938, 0.8437323570251465, 0.8115274906158447, 0.7680978775024414]"
4,cutlery,892431.jpg,892431_a039f51a504b4f4e8db5674d60db2be7.jpg,1,[5.0],['cutlery'],[0.6719312071800232]
4,cutlery,areca-leaf-cutlery-set-1056566-500x500.jpg,areca-leaf-cutlery-set-1056566-500x500_be25db196d6d449da76d9808c4755c47.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8202316761016846, 0.8002562522888184, 0.7887351512908936]"
4,cutlery,bagasse-knives.jpg,bagasse-knives_49380f2273de4e07a4d81d9233a97ca2.jpg,2,"[5.0, 0.0]","['cutlery', 'shoe']","[0.2593555748462677, 0.25653037428855896]"
4,cutlery,Bagassecutlery-onplacemat_89b60126-4d3c-42b7-b3f6-667d1a96fc.png,Bagassecutlery-onplacemat_89b60126-4d3c-42b7-b3f6-667d1a96fc_41bc25069f0e4399a87633854b84ea84.jpg,3,"[5.0, 5.0, 0.0]","['cutlery', 'cutlery', 'shoe']","[0.8038744330406189, 0.789179801940918, 0.599833071231842]"
4,cutlery,Bio-BasedCutlery-setof5-Pink-Cream-Case6.webp,Bio-BasedCutlery-setof5-Pink-Cream-Case6_363a411aa23445588f95632f9a001578.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.6915934085845947, 0.6328206658363342]"
4,cutlery,biobased-compostable-cutlery-500x500.jpg,biobased-compostable-cutlery-500x500_46aabbe14c1644b297fc3180b5fc25b7.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.5626797676086426, 0.5556776523590088, 0.5164679288864136, 0.28702688217163086]"
4,cutlery,black-disposable-cutlery-500x500.jpg,black-disposable-cutlery-500x500_be42cdc360d84e3a98ce5fc3372b0619.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8219844698905945, 0.8114967942237854, 0.8086027503013611]"
4,cutlery,Black_Spoon_and_Fork_-_sample.jpg,Black_Spoon_and_Fork_-_sample_cd43396f5256470db1757f42c83b79c6.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.8061408996582031, 0.7865550518035889]"
4,cutlery,cd902_fiestanew1.jpg,cd902_fiestanew1_82e55452f0894587869a315984035459.jpg,1,[3.0],['penPencil'],[0.6573299765586853]
4,cutlery,clear-knife1-w.jpg,clear-knife1-w_9f763c1e67f64c22aaef042274c641f3.jpg,1,[5.0],['cutlery'],[0.704731285572052]
4,cutlery,clear-plastic-fork-streetfoodpackaging.jpg,clear-plastic-fork-streetfoodpackaging_e16d2279f6aa492d80db979cef98186d.jpg,1,[5.0],['cutlery'],[0.7961731553077698]
4,cutlery,clear-plastic-knife-streetfoodpackaging.jpg,clear-plastic-knife-streetfoodpackaging_d37dacb9fe7d4bceb3ceea38c41d6641.jpg,1,[5.0],['cutlery'],[0.7714295983314514]
4,cutlery,Clear-Set.png,Clear-Set_ad374844acaf4918923b3f0c31a9d63c.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8074033856391907, 0.7988540530204773, 0.7663493156433105]"
4,cutlery,coral_100_compostable_forks_120_heavy_duty_eco_forks_7-0_inc.png,coral_100_compostable_forks_120_heavy_duty_eco_forks_7-0_inc_740a2029e0694e8dacf33c9e918e7c64.jpg,1,[22.0],['book'],[0.4299783408641815]
4,cutlery,ctl7880380k.jpg,ctl7880380k_eaca63c8d4044425a95b16c3d20cda27.jpg,1,[5.0],['cutlery'],[0.6867090463638306]
4,cutlery,cu495_new.jpg,cu495_new_959d071767ea46b2b558e74607d699ce.jpg,1,[5.0],['cutlery'],[0.5948697924613953]
4,cutlery,cutlery-heavy-duty-plastic-knives-black-50pcs-30-additional-.jpg,cutlery-heavy-duty-plastic-knives-black-50pcs-30-additional-_287ec544419748b9a0206d2074442cb2.jpg,1,[5.0],['cutlery'],[0.5792838931083679]
4,cutlery,cutlery-knife.jpg,cutlery-knife_54370615d5114e0fbeb589bb513c60f3.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7898314595222473, 0.7728689312934875, 0.551574170589447]"
4,cutlery,cutlery_set_knife_fork_and_spoon__06200-1618049337.jpg,cutlery_set_knife_fork_and_spoon__06200-1618049337_a6e2918f1d3a453d91f2dcdffd07cd1d.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8795135617256165, 0.8515958189964294, 0.8505789041519165]"
4,cutlery,deac2c28c9958278fbbaf36e5e79840a.jpg,deac2c28c9958278fbbaf36e5e79840a_0bc0d0f9296d49378eb64234e93e9f01.jpg,1,[5.0],['cutlery'],[0.811071515083313]
4,cutlery,disposable-cutlery-set-white-1.jpg,disposable-cutlery-set-white-1_7896dae125384f349c7dfafdd864c8a4.jpg,4,"[5.0, 5.0, 5.0, 11.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup']","[0.8447012305259705, 0.8433735370635986, 0.8432537317276001, 0.6237813830375671]"
4,cutlery,Disposable-Plastic-Cutlery-178mm-Length-PS-Plastic-Knife-for.jpg,Disposable-Plastic-Cutlery-178mm-Length-PS-Plastic-Knife-for_325f3039c73341dd9de8c4cc58f5a339.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8919626474380493, 0.8871289491653442, 0.704257071018219]"
4,cutlery,disposable-white-plastic-cutlery-knife-fork-spoon-x-1000-632.jpg,disposable-white-plastic-cutlery-knife-fork-spoon-x-1000-632_e51b4d82fb074324b758cf811abc7e4b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8474556803703308, 0.797995388507843, 0.7486526966094971]"
4,cutlery,Disposable-Wooden-Cutlery-Set-3-in-1-Individually-Wrapped.jpg,Disposable-Wooden-Cutlery-Set-3-in-1-Individually-Wrapped_d86a61ef5ad44b29b8ca3fcb49fcaee7.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7294236421585083, 0.7033716440200806, 0.6936871409416199]"
4,cutlery,eco-friendly-disposable-cutlery-pla-plastic20190312190137220.jpg,eco-friendly-disposable-cutlery-pla-plastic20190312190137220_78b58e07e37a4affab0b857296817202.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8084679841995239, 0.7752569913864136, 0.5823401808738708]"
4,cutlery,file.jpg,file_4230c731aec1446481331a8c3f1e45b3.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8232753872871399, 0.8198915719985962, 0.7437462210655212]"
4,cutlery,food-knife-A0103-2.jpg,food-knife-A0103-2_4e6c67f63c09448994631a8c8511d8a1.jpg,4,"[5.0, 5.0, 5.0, 3.0]","['cutlery', 'cutlery', 'cutlery', 'penPencil']","[0.845366895198822, 0.77089923620224, 0.7150994539260864, 0.3612459599971771]"
4,cutlery,gd-6ak-b-media-big-01.png,gd-6ak-b-media-big-01_6735a0881cc9466497ebf106c8696f1b.jpg,1,[5.0],['cutlery'],[0.5649544596672058]
4,cutlery,H433d3deaab594324811439888e814773A-jpg_720x720q50.jpg,H433d3deaab594324811439888e814773A-jpg_720x720q50_a73f587915da4f4dae1544fec2b0cbc1.jpg,3,"[5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'paperEnvelope']","[0.8832217454910278, 0.8612398505210876, 0.4904976189136505]"
4,cutlery,H46472d4d7db84cbbb505dddcf2b1da0cN-jpg_720x720q50.jpg,H46472d4d7db84cbbb505dddcf2b1da0cN-jpg_720x720q50_6ddab20616074423ad30d978a06e377a.jpg,6,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8503881692886353, 0.8433394432067871, 0.8270704746246338, 0.8223615884780884, 0.8172270059585571, 0.7688082456588745]"
4,cutlery,il_570xN-2023376784_n6cj.jpg,il_570xN-2023376784_n6cj_ac04480eaa524d4295712f83ccd9f62c.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8412364721298218, 0.8355858325958252, 0.7713161706924438]"
4,cutlery,il_570xN-2070927583_nv48.jpg,il_570xN-2070927583_nv48_7a7778b9d8c54c9a9708d44b2badbba7.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8392118215560913, 0.8202332258224487, 0.7337685823440552]"
4,cutlery,image (1).jpeg,image (1)_4dfb2cb77b2c420caaec96b1df2b7b17.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.6687754392623901, 0.5658296942710876, 0.5228196382522583]"
4,cutlery,image (2).jpeg,image (2)_7946ae6cda5d485ea8b00dea6632bfb1.jpg,1,[5.0],['cutlery'],[0.8294247388839722]
4,cutlery,image (3).jpeg,image (3)_739a1bf2bdff4c128ce8484959838d10.jpg,5,"[5.0, 5.0, 5.0, 10.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope', 'paperEnvelope']","[0.8720362186431885, 0.8464908003807068, 0.7977095246315002, 0.7788366675376892, 0.33767932653427124]"
4,cutlery,image (6).jpeg,image (6)_f06e429416b447a7bf254eba6742b002.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8823961019515991, 0.836493194103241, 0.7781159281730652]"
4,cutlery,images (10).jpeg,images (10)_5ebb5e787ffa4be0b24babf7108b2e78.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.6365627646446228, 0.6272857189178467]"
4,cutlery,images (11).jpeg,images (11)_7808076c9811427fb5c0e70c4c6506a4.jpg,5,"[5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7225269079208374, 0.5731550455093384, 0.5448679327964783, 0.4364100694656372, 0.42442262172698975]"
4,cutlery,images (12).jpeg,images (12)_36e017b6fecf42f8b7477a2457d9d522.jpg,1,[5.0],['cutlery'],[0.5685226917266846]
4,cutlery,images (13).jpeg,images (13)_343a39fca3894975ad87a771c62157d5.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.6422919631004333, 0.5754891037940979, 0.33190104365348816]"
4,cutlery,images (14).jpeg,images (14)_930d1d76956e48378888cf5d2f362c90.jpg,4,"[5.0, 5.0, 5.0, 11.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup']","[0.9041734933853149, 0.8742095232009888, 0.8563428521156311, 0.6727213859558105]"
4,cutlery,images (5).jpeg,images (5)_25c3e90a41d84a7b87bf2ffb5da2e0b1.jpg,4,"[5.0, 5.0, 5.0, 11.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup']","[0.8867761492729187, 0.8649061322212219, 0.8126387596130371, 0.697729229927063]"
4,cutlery,images (6).jpeg,images (6)_21a42c7487ce4247a0b392dd83eaef90.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7940376996994019, 0.7845438718795776, 0.7528732419013977]"
4,cutlery,images (7).jpeg,images (7)_dce574acc6f3404bbd900bb0768c6da8.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.858884334564209, 0.8173478841781616, 0.7727624177932739]"
4,cutlery,images (8).jpeg,images (8)_1cb28729fef04ad8933f04ca5394762b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.832933247089386, 0.7779136300086975, 0.736822783946991]"
4,cutlery,images (9).jpeg,images (9)_e1b510efa08443b9b00e839cf5135df4.jpg,3,"[5.0, 9.0, 11.0]","['cutlery', 'plasticContainer', 'paperCup']","[0.6835726499557495, 0.3454301953315735, 0.29214343428611755]"
4,cutlery,knife.png,knife_a11b21f73f974f33989865c8d9790f84.jpg,1,[5.0],['cutlery'],[0.8151896595954895]
4,cutlery,MSP4IN1-300x300.jpg,MSP4IN1-300x300_62d336c8d82b48a28797a7dd4eec398a.jpg,4,"[5.0, 5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope']","[0.8968305587768555, 0.8733826279640198, 0.8247729539871216, 0.8206096291542053]"
4,cutlery,pink-plastic-spoon.jpg,pink-plastic-spoon_e4f4247d3a3646669c685e13a93e062d.jpg,1,[5.0],['cutlery'],[0.7774642109870911]
4,cutlery,PKNIFE16.jpg,PKNIFE16_2f095917f7aa48d7921bc30525fe984b.jpg,1,[5.0],['cutlery'],[0.7591180205345154]
4,cutlery,plastic-cutlery-lilac-18-piece-set-unique-cutlery-1047348248.jpg,plastic-cutlery-lilac-18-piece-set-unique-cutlery-1047348248_582d1b31f00a4750be48a81c92d761c2.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8677793741226196, 0.8229473829269409, 0.5864498019218445]"
4,cutlery,plastic-cutlery-pack-of-100-18cm7-inches-clear-reusable-plas.jpg,plastic-cutlery-pack-of-100-18cm7-inches-clear-reusable-plas_6388ea0b116e4dfcabbeb5c9992d182c.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8066579103469849, 0.8020386695861816, 0.5848947167396545]"
4,cutlery,plastic-knives-disposable-reusable-pack-of-100-white-pet-pla.jpg,plastic-knives-disposable-reusable-pack-of-100-white-pet-pla_31a5303957354b218c4cbcf947006ba3.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.7655830383300781, 0.7323278784751892]"
4,cutlery,prod_5_0.jpg,prod_5_0_f7422ad1a99b4bef819ac3c30fc4585b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8195561766624451, 0.8153030872344971, 0.7288897633552551]"
4,cutlery,s-l1200 (2).jpg,s-l1200 (2)_a5826caeb0774bf1bcc5c2632bbffa61.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8678820729255676, 0.8594693541526794, 0.8356459736824036]"
4,cutlery,s-l1200.jpg,s-l1200_61b08d8bab2d4fb18376d69ffd2af7df.jpg,4,"[5.0, 5.0, 5.0, 11.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup']","[0.8891035318374634, 0.8709439635276794, 0.8545103073120117, 0.6953202486038208]"
4,cutlery,s-l400.jpg,s-l400_60a8817efec3498caabed1d05586eb98.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7025303244590759, 0.6859611868858337, 0.5202330946922302]"
4,cutlery,Screenshot2024-01-28193937_480x480.png,Screenshot2024-01-28193937_480x480_f89bf5deca3d4c71aea96d216d255556.jpg,2,"[10.0, 5.0]","['paperEnvelope', 'cutlery']","[0.6620870232582092, 0.4901139438152313]"
4,cutlery,Screenshot2024-01-28195412_658258a6-fa88-483b-b774-5e1d867aa.png,Screenshot2024-01-28195412_658258a6-fa88-483b-b774-5e1d867aa_d24fca9a13e440ef98ffcb1834e42c46.jpg,0,[],[],[]
4,cutlery,Screenshot_2024-10-23_at_10-59-31.png,Screenshot_2024-10-23_at_10-59-31_498359f366c44079950e89aa13912cdd.jpg,1,[5.0],['cutlery'],[0.817554771900177]
4,cutlery,Sea-to-Summit-Passage-Camping-Cutlery-knife-Fork-Spoon-Yello.webp,Sea-to-Summit-Passage-Camping-Cutlery-knife-Fork-Spoon-Yello_1d9467c5ad4c447791fb96b3a361ca9b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8631934523582458, 0.8260501027107239, 0.7641523480415344]"
4,cutlery,Single-Use-plastic-1024x768.jpg,Single-Use-plastic-1024x768_4a74b5e502884fc1a00c41846a9f83b4.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8451366424560547, 0.8200613856315613, 0.7921529412269592]"
4,cutlery,TW1006_1__09617-1700857750-500-750.jpg,TW1006_1__09617-1700857750-500-750_3362184b95384d03b34600898db96369.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8265429139137268, 0.8008770942687988, 0.7460412383079529]"
4,cutlery,Untitled-design214.png,Untitled-design214_6cd6c4bb62ce4ea2bf8b1c204e178daf.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8871766924858093, 0.8285528421401978, 0.8020022511482239, 0.719386875629425]"
4,cutlery,vp-kfwn_2_MEDIUM.jpg,vp-kfwn_2_MEDIUM_53bf59b9389e4a3fb891a335710146b4.jpg,3,"[5.0, 5.0, 4.0]","['cutlery', 'cutlery', 'milkCarton']","[0.6205894351005554, 0.47324338555336, 0.40297383069992065]"
4,cutlery,White-Cutlery-set-in-bag-TP4017-copy.jpg,White-Cutlery-set-in-bag-TP4017-copy_88660c5381df47e18d1bf5e6579245a0.jpg,4,"[5.0, 5.0, 5.0, 17.0]","['cutlery', 'cutlery', 'cutlery', 'tissueCore']","[0.849775493144989, 0.7738266587257385, 0.7580578923225403, 0.3647701144218445]"
4,cutlery,White-Polypropylene-Cutlery_700x700.jpg,White-Polypropylene-Cutlery_700x700_4bac91f5b640496b8bd72624305928e7.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8587573766708374, 0.8054698705673218, 0.7454056143760681]"
4,cutlery,white_plastic_cutlery_wrapped_packs_fork_knife_spoon__58966-.jpg,white_plastic_cutlery_wrapped_packs_fork_knife_spoon__58966-_c00b719cc37c47068d6a9aff1ddc4485.jpg,5,"[5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7087925672531128, 0.6897837519645691, 0.6854029297828674, 0.5379393100738525, 0.4451078772544861]"
4,cutlery,wooden-knife-streetfoodpackaging.jpg,wooden-knife-streetfoodpackaging_ed1133d1eaa54460a3a3510ee200fdaa.jpg,2,"[5.0, 3.0]","['cutlery', 'penPencil']","[0.32525333762168884, 0.263043612241745]"
5,eggShell,20250403_130346.jpg,20250403_130346_07ac1a57622d4b7498b51dbf17ff760d.jpg,1,[7.0],['eggShell'],[0.9453526735305786]
5,eggShell,20250403_130353.jpg,20250403_130353_2de8caf6a34c49c3b0653508d68f1ef8.jpg,1,[7.0],['eggShell'],[0.9180777072906494]
5,eggShell,20250403_130406.jpg,20250403_130406_09b0cbc480aa45fcb3217cab6da70a95.jpg,1,[7.0],['eggShell'],[0.9544453620910645]
5,eggShell,20250403_130416.jpg,20250403_130416_099b04025dc540f69e175ff184569c41.jpg,1,[7.0],['eggShell'],[0.9353627562522888]
5,eggShell,20250403_130501.jpg,20250403_130501_bdc900773d904e599e0b367eac1ab1e8.jpg,1,[7.0],['eggShell'],[0.9078577160835266]
5,eggShell,20250403_130516.jpg,20250403_130516_c63f00a6d11747c1a4e967c93d2d4cff.jpg,1,[7.0],['eggShell'],[0.8851158022880554]
