Idx,Class,Valid FileName,Result FileName,Number of Item Detected,Detected Classes Idx,Detected Classes Name,Confidence Score
4,cutlery,bagasse-knives.jpg,bagasse-knives_6cff1bef4774475e8fbdb15465793182.jpg,1,[5.0],['cutlery'],[0.3913751542568207]
4,cutlery,Bagassecutlery-onplacemat_89b60126-4d3c-42b7-b3f6-667d1a96fc.png,Bagassecutlery-onplacemat_89b60126-4d3c-42b7-b3f6-667d1a96fc_ef66200fed904e079ace072c38ab2394.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7848121523857117, 0.7703324556350708, 0.7446163892745972]"
4,cutlery,Bio-BasedCutlery-setof5-Pink-Cream-Case6.webp,Bio-BasedCutlery-setof5-Pink-Cream-Case6_f920e27b065c4aba9f730f6a38f8f480.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.6083013415336609, 0.5559097528457642]"
4,cutlery,biobased-compostable-cutlery-500x500.jpg,biobased-compostable-cutlery-500x500_81533d348d12478bbcdf2b8bb98985dc.jpg,4,"[5.0, 5.0, 5.0, 3.0]","['cutlery', 'cutlery', 'cutlery', 'penPencil']","[0.6672565340995789, 0.5345607995986938, 0.4783232808113098, 0.318916380405426]"
4,cutlery,black-disposable-cutlery-500x500.jpg,black-disposable-cutlery-500x500_abd9d67ed8aa461eaa5bf868965ecd98.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8531553149223328, 0.7686394453048706, 0.7459341287612915]"
4,cutlery,Black_Spoon_and_Fork_-_sample.jpg,Black_Spoon_and_Fork_-_sample_538668cf16554742ac22f421d605e863.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.8363214731216431, 0.7783782482147217]"
4,cutlery,cd902_fiestanew1.jpg,cd902_fiestanew1_895f41becc1e4e689a913bd284e0f07a.jpg,1,[3.0],['penPencil'],[0.8088197112083435]
4,cutlery,clear-knife1-w.jpg,clear-knife1-w_302153855c344e3fab3a14af0f844572.jpg,1,[5.0],['cutlery'],[0.7108488082885742]
4,cutlery,clear-plastic-fork-streetfoodpackaging.jpg,clear-plastic-fork-streetfoodpackaging_51a5f6b0b9fe4df0a9e453c345b07cf6.jpg,1,[5.0],['cutlery'],[0.825934648513794]
4,cutlery,clear-plastic-knife-streetfoodpackaging.jpg,clear-plastic-knife-streetfoodpackaging_726ac00941774d1b9af660871da3b3bd.jpg,1,[5.0],['cutlery'],[0.6130611300468445]
4,cutlery,Clear-Set.png,Clear-Set_92aef61aed31483590567a3fd51dd0fe.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8435412049293518, 0.8340839147567749, 0.7514297962188721]"
4,cutlery,coral_100_compostable_forks_120_heavy_duty_eco_forks_7-0_inc.png,coral_100_compostable_forks_120_heavy_duty_eco_forks_7-0_inc_4c51fb9fa6154a7b8a7f754c65e49370.jpg,2,"[22.0, 10.0]","['book', 'paperEnvelope']","[0.6000081896781921, 0.2500757873058319]"
4,cutlery,ctl7880380k.jpg,ctl7880380k_40e0cba890d64ab3a69b5e513bf118ec.jpg,1,[5.0],['cutlery'],[0.5685939788818359]
4,cutlery,cu495_new.jpg,cu495_new_922a5d61f08c43849a07f7c790032fde.jpg,1,[5.0],['cutlery'],[0.5678802728652954]
4,cutlery,cutlery-heavy-duty-plastic-knives-black-50pcs-30-additional-.jpg,cutlery-heavy-duty-plastic-knives-black-50pcs-30-additional-_0c5f1930174142529df808fd5664133a.jpg,1,[5.0],['cutlery'],[0.5177327990531921]
4,cutlery,cutlery-knife.jpg,cutlery-knife_21f70675bb294309a40b95ced5f91363.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.82035231590271, 0.7976186275482178, 0.7160782814025879]"
4,cutlery,cutlery_set_knife_fork_and_spoon__06200-1618049337.jpg,cutlery_set_knife_fork_and_spoon__06200-1618049337_aed42d0f38294a2ca58eba33647782e4.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8723219633102417, 0.8398294448852539, 0.8384494781494141]"
4,cutlery,deac2c28c9958278fbbaf36e5e79840a.jpg,deac2c28c9958278fbbaf36e5e79840a_277eb0897225421fa42cb355d8b3ae7a.jpg,1,[5.0],['cutlery'],[0.8868697285652161]
4,cutlery,disposable-cutlery-set-white-1.jpg,disposable-cutlery-set-white-1_fca6db00809d486f802eb6b438d97378.jpg,4,"[5.0, 5.0, 5.0, 23.0]","['cutlery', 'cutlery', 'cutlery', 'plasticBottle']","[0.8379160761833191, 0.8346636891365051, 0.8321313261985779, 0.33149510622024536]"
4,cutlery,Disposable-Plastic-Cutlery-178mm-Length-PS-Plastic-Knife-for.jpg,Disposable-Plastic-Cutlery-178mm-Length-PS-Plastic-Knife-for_6179511a0b5a4b7bad2fc1e8075eed5a.jpg,4,"[5.0, 5.0, 5.0, 12.0]","['cutlery', 'cutlery', 'cutlery', 'fruit']","[0.8441862463951111, 0.788701593875885, 0.7547682523727417, 0.2583719491958618]"
4,cutlery,disposable-white-plastic-cutlery-knife-fork-spoon-x-1000-632.jpg,disposable-white-plastic-cutlery-knife-fork-spoon-x-1000-632_c7101c5b2e1a4f0a926ddaf9ee96775b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8633653521537781, 0.8155195116996765, 0.7818793654441833]"
4,cutlery,Disposable-Wooden-Cutlery-Set-3-in-1-Individually-Wrapped.jpg,Disposable-Wooden-Cutlery-Set-3-in-1-Individually-Wrapped_fec15908a1f64ec291f5e8b5fa39e1d1.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.6578050851821899, 0.6409763693809509, 0.6027200222015381]"
4,cutlery,eco-friendly-disposable-cutlery-pla-plastic20190312190137220.jpg,eco-friendly-disposable-cutlery-pla-plastic20190312190137220_deaab1c7be6e49b0a80ce064fe00f0ac.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8242630362510681, 0.771492600440979, 0.6737185120582581]"
4,cutlery,file.jpg,file_da829339515a424a9596af1816b4d56e.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7964366674423218, 0.7716976404190063, 0.7694492340087891]"
4,cutlery,food-knife-A0103-2.jpg,food-knife-A0103-2_46d752eb4e704aeb85a6f784ba34c7f7.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.808207094669342, 0.786381185054779, 0.7404048442840576, 0.3008246421813965]"
4,cutlery,gd-6ak-b-media-big-01.png,gd-6ak-b-media-big-01_bb6496ff219a42b7be25ed0bf653237b.jpg,1,[5.0],['cutlery'],[0.6904246807098389]
4,cutlery,H433d3deaab594324811439888e814773A-jpg_720x720q50.jpg,H433d3deaab594324811439888e814773A-jpg_720x720q50_84bcd6876f4845ec9b9b5ddbab25f6bf.jpg,3,"[5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'paperEnvelope']","[0.8936464190483093, 0.8778371214866638, 0.5523110628128052]"
4,cutlery,H46472d4d7db84cbbb505dddcf2b1da0cN-jpg_720x720q50.jpg,H46472d4d7db84cbbb505dddcf2b1da0cN-jpg_720x720q50_41978232b84b4067b51440c5e24f93e5.jpg,6,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8531996607780457, 0.8496663570404053, 0.8487301468849182, 0.8370326161384583, 0.7941902279853821, 0.7872334718704224]"
4,cutlery,il_570xN-2023376784_n6cj.jpg,il_570xN-2023376784_n6cj_1e14938e12514a4d8adcbcee5526ad01.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8213160037994385, 0.8100059628486633, 0.7930253148078918]"
4,cutlery,il_570xN-2070927583_nv48.jpg,il_570xN-2070927583_nv48_03c9ee7e29884118be8312f057dfa922.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8188061118125916, 0.8158397674560547, 0.7887020111083984]"
4,cutlery,image (1).jpeg,image (1)_0ba65e3d06734f70960bc5b118d741e3.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.6308303475379944, 0.5011854767799377, 0.48885926604270935]"
4,cutlery,image (2).jpeg,image (2)_8ed3804135c34668b030d2750bd40c7b.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.8423424363136292, 0.7934446334838867]"
4,cutlery,image (3).jpeg,image (3)_4bb1487ef5194e49b9f6ad3500929a9c.jpg,4,"[5.0, 5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope']","[0.9040300846099854, 0.8428927063941956, 0.786618709564209, 0.7623245120048523]"
4,cutlery,image (6).jpeg,image (6)_72c7fbc1ad51416ea3bbdcfb5db92539.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8359204530715942, 0.7841573357582092, 0.7641034126281738]"
4,cutlery,images (10).jpeg,images (10)_e8265f411c8443a0ba3345bd8575b4c9.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.6837055683135986, 0.6179307103157043]"
4,cutlery,images (11).jpeg,images (11)_720c1f58c8974aac9021a6c80ed21ee0.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7598950862884521, 0.5281756520271301, 0.5142290592193604, 0.2856590747833252]"
4,cutlery,images (12).jpeg,images (12)_097740cb13854a89825200a0188968a5.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.6257442831993103, 0.48555368185043335]"
4,cutlery,images (13).jpeg,images (13)_1c627e8625a94d7d8483989791adc78e.jpg,1,[1.0],['paperBox'],[0.33646073937416077]
4,cutlery,images (14).jpeg,images (14)_679c4d83e9af43beb54c54a6febb1342.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8876065611839294, 0.875419020652771, 0.8507993221282959]"
4,cutlery,images (5).jpeg,images (5)_38c98c883dba451dbb3bfb759de04c5b.jpg,5,"[5.0, 5.0, 5.0, 11.0, 23.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup', 'plasticBottle']","[0.8735260963439941, 0.867530882358551, 0.7804500460624695, 0.29250216484069824, 0.26070576906204224]"
4,cutlery,images (6).jpeg,images (6)_686e80bff33e409cb9692e0a7dbe7673.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7558321952819824, 0.7534758448600769, 0.728880763053894]"
4,cutlery,images (7).jpeg,images (7)_f1da070d89fb4d6d84bcabdb27f9435f.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8404472470283508, 0.8317537903785706, 0.791344940662384]"
4,cutlery,images (8).jpeg,images (8)_a65a731985594d488468c82c45aa8b54.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8470417261123657, 0.7940985560417175, 0.7744693756103516]"
4,cutlery,images (9).jpeg,images (9)_4653964719b64b8e9cce036d9c0a2e64.jpg,2,"[5.0, 1.0]","['cutlery', 'paperBox']","[0.4974850118160248, 0.27884089946746826]"
4,cutlery,knife.png,knife_41827eda0d794fb28acfe4ecdeebf32d.jpg,1,[5.0],['cutlery'],[0.8587707877159119]
4,cutlery,MSP4IN1-300x300.jpg,MSP4IN1-300x300_14b17051f7274c299bc44ccdf9cfa5dc.jpg,4,"[5.0, 5.0, 5.0, 10.0]","['cutlery', 'cutlery', 'cutlery', 'paperEnvelope']","[0.8514033555984497, 0.7949500679969788, 0.7919924855232239, 0.7745624780654907]"
4,cutlery,pink-plastic-spoon.jpg,pink-plastic-spoon_44cff6ddbffc4cbcb1451d0f91de6e74.jpg,1,[5.0],['cutlery'],[0.807915449142456]
4,cutlery,PKNIFE16.jpg,PKNIFE16_c316ff623d844d6f8dc9287af128b272.jpg,1,[5.0],['cutlery'],[0.8119088411331177]
4,cutlery,plastic-cutlery-lilac-18-piece-set-unique-cutlery-1047348248.jpg,plastic-cutlery-lilac-18-piece-set-unique-cutlery-1047348248_e6f2641430dc4f678f158c9d479c3f14.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8459029197692871, 0.7700673937797546, 0.5624557733535767]"
4,cutlery,plastic-cutlery-pack-of-100-18cm7-inches-clear-reusable-plas.jpg,plastic-cutlery-pack-of-100-18cm7-inches-clear-reusable-plas_93d746f0914c41049e4f9c8fcf45e5d6.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.7599179148674011, 0.6884724497795105, 0.38217678666114807]"
4,cutlery,plastic-knives-disposable-reusable-pack-of-100-white-pet-pla.jpg,plastic-knives-disposable-reusable-pack-of-100-white-pet-pla_62fff1018710482e9334b23f6f71a9ca.jpg,2,"[5.0, 5.0]","['cutlery', 'cutlery']","[0.8212382793426514, 0.7880727648735046]"
4,cutlery,prod_5_0.jpg,prod_5_0_4aa902dc65d8452b8cd02b7d61d00ffd.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8097638487815857, 0.7583287954330444, 0.663205623626709]"
4,cutlery,s-l1200 (2).jpg,s-l1200 (2)_bce259cda88a4a79be0dfcec35c40261.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8652588129043579, 0.8558094501495361, 0.8454491496086121]"
4,cutlery,s-l1200.jpg,s-l1200_c76fb9deaeb24747be5c2d752a5d6eb8.jpg,4,"[5.0, 5.0, 5.0, 11.0]","['cutlery', 'cutlery', 'cutlery', 'paperCup']","[0.8889051675796509, 0.8807017803192139, 0.8180738091468811, 0.31040358543395996]"
4,cutlery,s-l400.jpg,s-l400_653a24f3db5143d7b9bcc6ade9952c4e.jpg,4,"[5.0, 5.0, 0.0, 5.0]","['cutlery', 'cutlery', 'shoe', 'cutlery']","[0.7208434343338013, 0.5613048076629639, 0.40050870180130005, 0.25431638956069946]"
4,cutlery,Screenshot2024-01-28193937_480x480.png,Screenshot2024-01-28193937_480x480_06927031f0a24ed3862c061f96555b19.jpg,4,"[10.0, 10.0, 5.0, 5.0]","['paperEnvelope', 'paperEnvelope', 'cutlery', 'cutlery']","[0.5486549735069275, 0.5202998518943787, 0.29664790630340576, 0.29577186703681946]"
4,cutlery,Screenshot2024-01-28195412_658258a6-fa88-483b-b774-5e1d867aa.png,Screenshot2024-01-28195412_658258a6-fa88-483b-b774-5e1d867aa_b012f3939629432780631273d7cab2f1.jpg,0,[],[],[]
4,cutlery,Screenshot_2024-10-23_at_10-59-31.png,Screenshot_2024-10-23_at_10-59-31_4f0e45dd1fe94d65bedcb0022241861e.jpg,1,[5.0],['cutlery'],[0.8072702884674072]
4,cutlery,Sea-to-Summit-Passage-Camping-Cutlery-knife-Fork-Spoon-Yello.webp,Sea-to-Summit-Passage-Camping-Cutlery-knife-Fork-Spoon-Yello_7a692b05e83d42c1a3e84161dbd79a1b.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8369386196136475, 0.8298425078392029, 0.817476212978363]"
4,cutlery,Single-Use-plastic-1024x768.jpg,Single-Use-plastic-1024x768_37b6eaed60a0471b9e571d7e6815d487.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8336257338523865, 0.8127330541610718, 0.7087982296943665]"
4,cutlery,TW1006_1__09617-1700857750-500-750.jpg,TW1006_1__09617-1700857750-500-750_420bb6336bc8424a90741040a55b728a.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8454715609550476, 0.8331396579742432, 0.8319483995437622]"
4,cutlery,Untitled-design214.png,Untitled-design214_15e050e3e87641eea2eae35aefba7e55.jpg,4,"[5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.8719022274017334, 0.82060706615448, 0.7721518874168396, 0.7511028051376343]"
4,cutlery,vp-kfwn_2_MEDIUM.jpg,vp-kfwn_2_MEDIUM_7436117938fc4c429bef7c66232ffccc.jpg,4,"[4.0, 5.0, 5.0, 5.0]","['milkCarton', 'cutlery', 'cutlery', 'cutlery']","[0.6578513383865356, 0.54854416847229, 0.5469108819961548, 0.25595298409461975]"
4,cutlery,White-Cutlery-set-in-bag-TP4017-copy.jpg,White-Cutlery-set-in-bag-TP4017-copy_cf7dad5c6c62451e802cb814ebd7e10b.jpg,4,"[5.0, 5.0, 5.0, 17.0]","['cutlery', 'cutlery', 'cutlery', 'tissueCore']","[0.8656156659126282, 0.7938293814659119, 0.7796722054481506, 0.3000575006008148]"
4,cutlery,White-Polypropylene-Cutlery_700x700.jpg,White-Polypropylene-Cutlery_700x700_5511445dd9a5460daf71b51e7f749761.jpg,3,"[5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery']","[0.8053421378135681, 0.7967216968536377, 0.7814274430274963]"
4,cutlery,white_plastic_cutlery_wrapped_packs_fork_knife_spoon__58966-.jpg,white_plastic_cutlery_wrapped_packs_fork_knife_spoon__58966-_d608283275554ffaaf43b9a0d845e574.jpg,5,"[5.0, 5.0, 5.0, 5.0, 5.0]","['cutlery', 'cutlery', 'cutlery', 'cutlery', 'cutlery']","[0.7967545390129089, 0.7820983529090881, 0.6869577765464783, 0.4846213757991791, 0.4573077857494354]"
4,cutlery,wooden-knife-streetfoodpackaging.jpg,wooden-knife-streetfoodpackaging_c27126f9f1224851a6e9058680553286.jpg,1,[5.0],['cutlery'],[0.5526171326637268]
5,eggShell,20250403_130346.jpg,20250403_130346_10d866d76a8240168424f8db9c266fe8.jpg,1,[7.0],['eggShell'],[0.9290298223495483]
5,eggShell,20250403_130353.jpg,20250403_130353_a7b288049f384ae18666836aabbac236.jpg,1,[7.0],['eggShell'],[0.9418652653694153]
5,eggShell,20250403_130406.jpg,20250403_130406_00202c7b4c1544698589a7693dd54978.jpg,1,[7.0],['eggShell'],[0.941144585609436]
5,eggShell,20250403_130416.jpg,20250403_130416_7a397feafe854a1d8a6ea8b9e13d8c77.jpg,1,[7.0],['eggShell'],[0.8962680101394653]
5,eggShell,20250403_130501.jpg,20250403_130501_d8ffacc3336b492a8f176e74b44331b2.jpg,1,[7.0],['eggShell'],[0.838899552822113]
5,eggShell,20250403_130516.jpg,20250403_130516_b7e8621b0b1f41aa9afbdaf825d169b9.jpg,1,[7.0],['eggShell'],[0.7940491437911987]
5,eggShell,20250403_130523.jpg,20250403_130523_1b34206f01784773a588ce3f2904501a.jpg,1,[7.0],['eggShell'],[0.8755443692207336]
5,eggShell,20250403_130552.jpg,20250403_130552_c4f89bb29b9f4e13928e8974a6262b56.jpg,2,"[7.0, 7.0]","['eggShell', 'eggShell']","[0.9130460619926453, 0.660566508769989]"
5,eggShell,20250403_130617.jpg,20250403_130617_24521c3577634d3c897a2fafc4f0c151.jpg,1,[15.0],['plasticMilkBottle'],[0.5237415432929993]
5,eggShell,20250403_130627.jpg,20250403_130627_70e4f86e14f749e9aa061bdf86c86cd1.jpg,4,"[6.0, 7.0, 7.0, 7.0]","['crumpledPaper', 'eggShell', 'eggShell', 'eggShell']","[0.6564618945121765, 0.5885112285614014, 0.4715862274169922, 0.2606130838394165]"
5,eggShell,20250403_130633.jpg,20250403_130633_8cf4b9168250436c9205c9a941753feb.jpg,3,"[7.0, 7.0, 15.0]","['eggShell', 'eggShell', 'plasticMilkBottle']","[0.4157162308692932, 0.4088626205921173, 0.3637232482433319]"
5,eggShell,20250403_130641.jpg,20250403_130641_fd0723e8d76b48e693dd3e72be4ebc37.jpg,4,"[7.0, 7.0, 7.0, 7.0]","['eggShell', 'eggShell', 'eggShell', 'eggShell']","[0.7449630498886108, 0.5539888739585876, 0.4781259596347809, 0.4104350209236145]"
5,eggShell,20250403_130650.jpg,20250403_130650_0dc72ade9bdc448da6c9d5952c20f3e0.jpg,2,"[6.0, 7.0]","['crumpledPaper', 'eggShell']","[0.5896968841552734, 0.37151703238487244]"
5,eggShell,20250403_130717.jpg,20250403_130717_f708b0cd358f400fa02a1dea47cb91c2.jpg,4,"[15.0, 15.0, 6.0, 6.0]","['plasticMilkBottle', 'plasticMilkBottle', 'crumpledPaper', 'crumpledPaper']","[0.621320903301239, 0.5815357565879822, 0.389531672000885, 0.3878258466720581]"
5,eggShell,20250403_130748.jpg,20250403_130748_45b15f8e45d04a2fae89a2379a473633.jpg,1,[7.0],['eggShell'],[0.8351748585700989]
5,eggShell,20250403_130806.jpg,20250403_130806_1c9b092eae26405284399baeb10d2c4a.jpg,1,[7.0],['eggShell'],[0.9128509163856506]
5,eggShell,20250403_130809.jpg,20250403_130809_521c12e485ca40858665bb9a403b3649.jpg,1,[7.0],['eggShell'],[0.9229341745376587]
5,eggShell,20250403_130823.jpg,20250403_130823_0b147d527bd940598ab1a1fc4176c22c.jpg,1,[7.0],['eggShell'],[0.9096097946166992]
5,eggShell,20250403_130832.jpg,20250403_130832_72ad45b694284bccaf8c8b8c8678f787.jpg,1,[7.0],['eggShell'],[0.9265050292015076]
5,eggShell,20250403_130843.jpg,20250403_130843_b2a27ee254104636aa88a9e0dba3dcc9.jpg,1,[7.0],['eggShell'],[0.9379260540008545]
5,eggShell,20250403_130849.jpg,20250403_130849_5047a5b5ecce4cc39179de39802e88c2.jpg,1,[7.0],['eggShell'],[0.9198011159896851]
5,eggShell,20250403_130856.jpg,20250403_130856_47d9053b324c4b84943de839defb50ba.jpg,1,[7.0],['eggShell'],[0.9225338697433472]
5,eggShell,20250403_130940.jpg,20250403_130940_3f93da8c10ca48c8a372d8ca9fe5f9f8.jpg,1,[7.0],['eggShell'],[0.8853124380111694]
5,eggShell,20250403_130957.jpg,20250403_130957_2fd02442c21743f6a6cd82aa2a36fa13.jpg,1,[7.0],['eggShell'],[0.633933424949646]
5,eggShell,20250403_131003.jpg,20250403_131003_81387cc687dd43a39e4ca05d3dfb9061.jpg,1,[6.0],['crumpledPaper'],[0.5383913516998291]
5,eggShell,20250403_131009.jpg,20250403_131009_b15bf56515be4083b216cf4ceb2b9727.jpg,1,[7.0],['eggShell'],[0.8126548528671265]
5,eggShell,20250403_131020.jpg,20250403_131020_af52a892f79743ad9d0cdc53cb0e8b33.jpg,2,"[7.0, 7.0]","['eggShell', 'eggShell']","[0.8598580956459045, 0.754429817199707]"
5,eggShell,20250403_131022.jpg,20250403_131022_48d5a6e5f7bd49efbd722e1f5b6c5799.jpg,2,"[7.0, 7.0]","['eggShell', 'eggShell']","[0.7055317759513855, 0.5486180186271667]"
5,eggShell,20250403_131031.jpg,20250403_131031_15119814c19f4d888a72f9942db7dc2a.jpg,4,"[6.0, 7.0, 6.0, 7.0]","['crumpledPaper', 'eggShell', 'crumpledPaper', 'eggShell']","[0.7090649008750916, 0.6521582007408142, 0.463283509016037, 0.4581508934497833]"
5,eggShell,20250403_131035.jpg,20250403_131035_ad82cb6572c54d7f9c728245a84e54c8.jpg,3,"[6.0, 7.0, 7.0]","['crumpledPaper', 'eggShell', 'eggShell']","[0.5241003632545471, 0.5103173851966858, 0.4915403425693512]"
5,eggShell,20250403_131046.jpg,20250403_131046_d2c3b8bf9ddc4172bb92cb1393a1cc6e.jpg,2,"[7.0, 7.0]","['eggShell', 'eggShell']","[0.6376604437828064, 0.2808190882205963]"
5,eggShell,20250403_131121.jpg,20250403_131121_e2b30d4928b340e6bcfd94cf7c545f6f.jpg,1,[7.0],['eggShell'],[0.949123740196228]
5,eggShell,20250403_131132.jpg,20250403_131132_6a97117cb059435f8d76d15886269c03.jpg,1,[7.0],['eggShell'],[0.9338736534118652]
5,eggShell,20250403_131143.jpg,20250403_131143_ebd28b3edfed4f719fca2c5563c2791e.jpg,1,[7.0],['eggShell'],[0.9117271304130554]
5,eggShell,20250403_131151.jpg,20250403_131151_70b3bb59f579427a87a01c48c949a26a.jpg,1,[7.0],['eggShell'],[0.9410552382469177]
5,eggShell,20250403_131201.jpg,20250403_131201_83be5cf936e741ea9c99655da0d245c2.jpg,1,[7.0],['eggShell'],[0.911342442035675]
5,eggShell,20250403_131212.jpg,20250403_131212_6c00789006d14d009eedd3553731abc0.jpg,1,[7.0],['eggShell'],[0.900275707244873]
5,eggShell,20250403_131218.jpg,20250403_131218_90c03cc20d64467dac915cae981088f0.jpg,1,[7.0],['eggShell'],[0.8941189646720886]
5,eggShell,20250403_131222.jpg,20250403_131222_18e9e108a7dc469292c5ec1e6d27a4fa.jpg,1,[7.0],['eggShell'],[0.9110685586929321]
5,eggShell,20250403_131257.jpg,20250403_131257_093d0601304b45248dfe70ce80d40385.jpg,1,[6.0],['crumpledPaper'],[0.856689453125]
5,eggShell,20250403_131306.jpg,20250403_131306_0ecf94c3319f46ceb384eda9a297820f.jpg,2,"[6.0, 6.0]","['crumpledPaper', 'crumpledPaper']","[0.57259601354599, 0.5601643323898315]"
5,eggShell,20250403_131313.jpg,20250403_131313_73fd26445fdc4372904eb105bcf8ae28.jpg,1,[6.0],['crumpledPaper'],[0.8701109886169434]
5,eggShell,20250403_131319.jpg,20250403_131319_06d6290752954e7697f5790287791028.jpg,1,[6.0],['crumpledPaper'],[0.6879295706748962]
5,eggShell,20250403_131329.jpg,20250403_131329_3204be8056ae49b7ad3c062377339a82.jpg,4,"[6.0, 6.0, 6.0, 6.0]","['crumpledPaper', 'crumpledPaper', 'crumpledPaper', 'crumpledPaper']","[0.6553133726119995, 0.5100024938583374, 0.3525165021419525, 0.2897239029407501]"
5,eggShell,20250403_131337.jpg,20250403_131337_699d27f4f53b4aa19f25fbc1d3657215.jpg,1,[6.0],['crumpledPaper'],[0.8432592153549194]
5,eggShell,20250403_131406.jpg,20250403_131406_a0dce6ebaab3441bb326783cbafc6528.jpg,1,[7.0],['eggShell'],[0.933392345905304]
5,eggShell,20250403_131419.jpg,20250403_131419_8213c52d8ab44b71ae0e59b84b8b579a.jpg,1,[7.0],['eggShell'],[0.9453944563865662]
5,eggShell,20250403_131427.jpg,20250403_131427_e724279ebca74a208250a0b6096cc49d.jpg,1,[7.0],['eggShell'],[0.9460446238517761]
5,eggShell,20250403_131438.jpg,20250403_131438_f4949f70dc9a43b1a0172f938406eeae.jpg,1,[7.0],['eggShell'],[0.9329283237457275]
5,eggShell,20250403_131445.jpg,20250403_131445_fef3468060d3494c9b50eb87ef5115dd.jpg,1,[7.0],['eggShell'],[0.9200381636619568]
5,eggShell,20250403_131453.jpg,20250403_131453_8ebf7e02eb914f40af655c4f64e8b6ba.jpg,1,[7.0],['eggShell'],[0.9307471513748169]
5,eggShell,20250403_131500.jpg,20250403_131500_106bdb07c75d4ed8934b6ecd29b7c223.jpg,1,[7.0],['eggShell'],[0.9413513541221619]
5,eggShell,20250403_131504.jpg,20250403_131504_0504d79e87fa49d8a808372454129dcd.jpg,1,[7.0],['eggShell'],[0.9399980306625366]
5,eggShell,20250403_131508.jpg,20250403_131508_dd269c12a1be4e879f68b5c02e049250.jpg,1,[7.0],['eggShell'],[0.9406512975692749]
5,eggShell,20250403_131515.jpg,20250403_131515_0857fcd8f36a45d2b446f5da749d04fb.jpg,1,[7.0],['eggShell'],[0.9377621412277222]
5,eggShell,20250403_131520.jpg,20250403_131520_8c361536f7d9444eba2126475706be0f.jpg,1,[7.0],['eggShell'],[0.9266082644462585]
5,eggShell,20250403_131528.jpg,20250403_131528_f3f956abc73b4250843a5e6ac9838249.jpg,1,[7.0],['eggShell'],[0.9424520134925842]
